,lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
2612,10968,,,,,,XDFCAGMMHJ
2613,10978,,,,,,XDHWGYRHSB
2614,10983,,,,,,XDPBOILMLF
2615,10984,,,,,,XDXMSTDEKY
2616,10987,,,,,,XEGPZVRLUC
2617,10993,,,,,,XEJQVAJUEY
2618,10999,,,,,,XESIROZJQI
2619,11009,,,,,,XFJNKMTNVK
2620,11010,,,,,,XFPFTLIJIK
2621,11021,,,,,,XFPOXGFHQY
2622,11031,,,,,,XFRFGSVNMA
2623,11035,,,,,,XFZRAHQYZT
2624,11036,,,,,,XGEMDIGZSE
2625,11042,,,,,,XGFYZZUXJR
2626,11044,,,,,,XGJLIYOJTW
2627,11047,,,,,,XGOBWHTTMW
2628,11050,,,,,,XGRXEJYMAW
2629,11056,,,,,,XGWEHOZUWS
2630,11059,,,,,,XHIOCBXKJJ
2631,11066,,,,,,XHXQHSLVIF
2632,11068,,,,,,XIGVRDUCVE
2633,11072,,,,,,XIUKYOUTHZ
2634,11078,,,,,,XJBVYLOZVE
2635,11081,,,,,,XJMJZQDDJC
2636,11093,,,,,,XJNSFDFXKM
2637,11097,,,,,,XJSTKQNVOV
2638,11100,,,,,,XJZQYINHYO
2639,11101,,,,,,XKBFTSCXBX
2640,11103,,,,,,XKVXTLPTCR
2641,11105,,,,,,XLEMVIZGQX
2642,11111,,,,,,XLLBMYRTKT
2643,11113,,,,,,XLTPDCZCPN
2644,11114,,,,,,XMAQJUOCAK
2645,11115,,,,,,XMLOSUAWEN
2646,11117,,,,,,XNOJWXMYXO
2647,11124,,,,,,XNQPVPMEUU
2648,11134,,,,,,XNVFCAOPJW
2649,11135,,,,,,XNVURJEHVZ
2650,11141,,,,,,XNWQSLABMA
2651,11146,,,,,,XNXMQBHBJP
2652,11147,,,,,,XNYHBTBNDJ
2653,11150,,,,,,XOAFELNOVA
2654,11151,,,,,,XOAVQSMOKE
2655,11156,,,,,,XOHIXWNCPL
2656,11157,,,,,,XOKTNESPEO
2657,11158,,,,,,XOLXNLHBCZ
2658,11161,,,,,,XOTTQVKLOI
2659,11166,,,,,,XOURFSTXDJ
2660,11169,,,,,,XOVJNQKNMH
2661,11170,,,,,,XPEASYVAOS
2662,11171,,,,,,XPGTJYVEWP
2663,11173,,,,,,XPHUHKFMCW
2664,11174,,,,,,XPKYEUTLCU
2665,11176,,,,,,XPMFZVVPXN
2666,11184,,,,,,XPQUCNXGBX
2667,11189,,,,,,XQAGOWBZJU
2668,11190,,,,,,XQBMHXYVBZ
2669,11197,,,,,,XQYEGAKKGN
2670,11200,,,,,,XRCDMRZGUH
2671,11201,,,,,,XRYYIPMYJL
2672,11202,,,,,,XRZIBTHIMT
2673,11203,,,,,,XSFSHIBNJG
2674,11205,,,,,,XSLKJIFMPZ
2675,11208,,,,,,XSMVTQDUWG
2676,11215,,,,,,XSUHPGZSAB
2677,11220,,,,,,XSVYRBTIAE
2678,11222,,,,,,XSWOEMOKDC
2679,11232,,,,,,XTAQSUSRGI
2680,11234,,,,,,XTFSJKPKHL
2681,11240,,,,,,XTOIAZWGRX
2682,11242,,,,,,XTRZSDPVVV
2683,11251,,,,,,XTTSRPLQSZ
2684,11252,,,,,,XUBXVPNXOG
2685,11263,,,,,,XUDWKHCOTH
2686,11264,,,,,,XUHJJUYYSG
2687,11266,,,,,,XVACGPNCAJ
2688,11271,,,,,,XVIYJBRRJE
2689,11276,,,,,,XVJVIBCAZY
2690,11277,,,,,,XVQZAIRUWU
2691,11279,,,,,,XWCTFCFFVJ
2692,11280,,,,,,XWDUZFQPLE
2693,11284,,,,,,XWHXETOMIX
2694,11285,,,,,,XWIAMAWKZJ
2695,11286,,,,,,XWLQHERGPM
2696,11288,,,,,,XWLWOQJLSZ
2697,11289,,,,,,XWPFZBHOHQ
2698,11290,,,,,,XWQWCHEPGD
2699,11293,,,,,,XWSHYWZUFH
2700,11294,,,,,,XWSYJJIENY
2701,11304,,,,,,XXHJUVIGCR
2702,11308,,,,,,XXKQHJPKHX
2703,11309,,,,,,XXPXVWXTHV
2704,11320,,,,,,XYECIRVNCY
2705,11331,,,,,,XZDBLHGFFB
2706,11337,,,,,,XZYATVARXG
2707,11344,,,,,,YACPQUXEWT
2708,11362,,,,,,YAEVFPSRXX
2709,11365,,,,,,YBHCUBLZYK
2710,11368,,,,,,YBKPZBTEOV
2711,11369,,,,,,YBTSOYXSJJ
2712,11371,,,,,,YCQPNMJQIA
2713,11375,,,,,,YDLEBDPLGS
2714,11380,,,,,,YDOGOCUAPP
2715,11405,,,,,,YDQSDEDFYL
2716,11409,,,,,,YDRHCSFEYB
2717,11412,,,,,,YDSYXTXNUN
2718,11417,,,,,,YDVOCKTHPX
2719,11423,,,,,,YDXMYVNMDR
2720,11428,,,,,,YEDKKQPOOE
2721,11434,,,,,,YESNTPBGXL
2722,11436,,,,,,YETRUHPMJA
2723,11440,,,,,,YEWTFMGSMN
2724,11442,,,,,,YFKCVZSAJF
2725,11444,,,,,,YFROGHEYSX
2726,11456,,,,,,YGBRWVUUGR
2727,11461,,,,,,YGCCOARDSL
2728,11462,,,,,,YGCVQEXHQN
2729,11463,,,,,,YGLLRNOUHW
2730,11467,,,,,,YGQFYQIJUM
2731,11473,,,,,,YGSUYNNRKN
2732,11479,,,,,,YGYILEPHFK
2733,11483,,,,,,YHAFDIRCLQ
2734,11487,,,,,,YHAIDNMWLX
2735,11492,,,,,,YHGCDBUZOO
2736,11495,,,,,,YHOLTTBSIY
2737,11498,,,,,,YHQRIVNDFA
2738,11504,,,,,,YHQTJZTBNI
2739,11505,,,,,,YHTRFQBWHB
2740,11506,,,,,,YHWIIZTNTI
2741,11508,,,,,,YHWZAZEZIA
2742,11509,,,,,,YIHOQTHTKQ
2743,11511,,,,,,YIMMKXJWGN
2744,11512,,,,,,YIOTJVIGUL
2745,11514,,,,,,YIRZRYJTJX
2746,11518,,,,,,YJBGPEDKZH
2747,11521,,,,,,YJUWGABPSV
2748,11525,,,,,,YKEFTGFYKU
2749,11537,,,,,,YKEOETLNNG
2750,11540,,,,,,YKMNKMEOBP
2751,11542,,,,,,YKNBVXZXAP
2752,11543,,,,,,YKSZGXGEHF
2753,11546,,,,,,YLCEHNZABA
2754,11552,,,,,,YLDXHPXGGK
2755,11558,,,,,,YLGSEEROLP
2756,11561,,,,,,YLJXFOVMVA
2757,11565,,,,,,YLNMDXFHRD
2758,11567,,,,,,YLYOMGNIEN
2759,11572,,,,,,YMCVHZEBPP
2760,11575,,,,,,YMFDNPQKIM
2761,11577,,,,,,YMLKEECUNC
2762,11579,,,,,,YMPCXUJDLN
2763,11582,,,,,,YMSWEEJFRE
2764,11584,,,,,,YMVHSEWMYW
2765,11589,,,,,,YNADKXKUGZ
2766,11593,,,,,,YNEDSSCRJL
2767,11595,,,,,,YNHTKRKQXL
2768,11600,,,,,,YNPZDUBQMI
2769,11605,,,,,,YNTYNXRSVT
2770,11606,,,,,,YNWSJBWPHO
2771,11612,,,,,,YOBNHOXFYF
2772,11618,,,,,,YOGFHRSYPD
2773,11632,,,,,,YOLOCFCJGX
2774,11638,,,,,,YOLODVDAVI
2775,11652,,,,,,YOWFQDXBQL
2776,11669,,,,,,YPILOFTZHH
2777,11672,,,,,,YPPFACAGRP
2778,11674,,,,,,YPZFTJORJE
2779,11680,,,,,,YPZHPYRBVI
2780,11688,,,,,,YQRFAFTASN
2781,11690,,,,,,YRDZUMJJBQ
2782,11691,,,,,,YRGXMGUXZI
2783,11692,,,,,,YRPPHFWDQJ
2784,11701,,,,,,YRPTXYXQSZ
2785,11708,,,,,,YRVBVHQFCF
2786,11722,,,,,,YSQVJAKBWS
2787,11725,,,,,,YSTDQRMYHC
2788,11726,,,,,,YSWIFQYNKI
2789,11728,,,,,,YSXLFUOUDZ
2790,11730,,,,,,YTJRIQLIZD
2791,11737,,,,,,YTNTDRSNDE
2792,11739,,,,,,YTRGSLAFNU
2793,11746,,,,,,YTZNFSAUTJ
2794,11748,,,,,,YUORVWJVOA
2795,11750,,,,,,YUXIGLBVCB
2796,11754,,,,,,YVAZDWKCUX
2797,11756,,,,,,YVECHFQZFW
2798,11759,,,,,,YVEEUTXPTC
2799,11765,,,,,,YVEOZFKCYR
2800,11768,,,,,,YWAFEAPTQI
2801,11769,,,,,,YWYFUPYJSW
2802,11772,,,,,,YWYNMSWZMC
2803,11775,,,,,,YWZYSMFYQC
2804,11778,,,,,,YXEFHFVNFD
2805,11780,,,,,,YXUNPEIVKR
2806,11783,,,,,,YXZBNNGYQV
2807,11784,,,,,,YYKBCOPSON
2808,11785,,,,,,YZKWCMVGVO
2809,11789,,,,,,YZOZRBDXGB
2810,11790,,,,,,YZTGFFZRUA
2811,11795,,,,,,ZANROXSCOM
2812,11796,,,,,,ZAOUNXWMYT
2813,11806,,,,,,ZATHTDYYDU
2814,11808,,,,,,ZAZPQOMTIO
2815,11813,,,,,,ZBCTHMSRLX
2816,11815,,,,,,ZBCTRWKHUJ
2817,11818,,,,,,ZBJTYBIGGI
2818,11819,,,,,,ZBOKUFMDKQ
2819,11820,,,,,,ZCKJHCTUBT
2820,11830,,,,,,ZCNHYQKMGM
2821,11837,,,,,,ZCSGTZPNDP
2822,11840,,,,,,ZCXKLEKDVD
2823,11847,,,,,,ZCYZOTHJAE
2824,11852,,,,,,ZDCPFRDOKN
2825,11861,,,,,,ZDCQVADSDR
2826,11866,,,,,,ZDDWUVLDZV
2827,11883,,,,,,ZDEXQKJRXG
2828,11886,,,,,,ZDUWKBAHTW
2829,11888,,,,,,ZEFCXZTLLU
2830,11893,,,,,,ZEVIDAWEUO
2831,11894,,,,,,ZEXBAAOZGB
2832,11900,,,,,,ZEZZRTESNQ
2833,11907,,,,,,ZFKKOJKZLV
2834,11910,,,,,,ZGBEOYTVOQ
2835,11914,,,,,,ZGERWMHTRW
2836,11919,,,,,,ZGGYEKIYWW
2837,11924,,,,,,ZGJCPISZQU
2838,11927,,,,,,ZGTTOVGGVU
2839,11936,,,,,,ZHKJDKEPON
2840,11937,,,,,,ZHKZXJINRF
2841,11942,,,,,,ZHQVSVOYMT
2842,11943,,,,,,ZIAVCDMTEQ
2843,11951,,,,,,ZIGLMNRCWK
2844,11954,,,,,,ZIKWQWOVRZ
2845,11969,,,,,,ZILCLVQPLG
2846,11971,,,,,,ZJBSBTOVYX
2847,11972,,,,,,ZJCJSFHRVC
2848,11976,,,,,,ZJNRKCLLKA
2849,11985,,,,,,ZJUGXVVUWO
2850,12000,,,,,,ZJWMZFWXTS
2851,12002,,,,,,ZJXCKBOQME
2852,12005,,,,,,ZJXMJEWLYX
2853,12013,,,,,,ZJZCQKSMYW
2854,12016,,,,,,ZKAHTQKCOL
2855,12018,,,,,,ZKWSKJZRFJ
2856,12020,,,,,,ZLJQSRDJKX
2857,12021,,,,,,ZLMQOCTINW
2858,12026,,,,,,ZLPMBFEXTX
2859,12034,,,,,,ZLRFTHZWTP
2860,12037,,,,,,ZLTGMPFZUV
2861,12041,,,,,,ZLVKSPNPGD
2862,12042,,,,,,ZLZXFLZQFW
2863,12044,,,,,,ZMLLCXRBPK
2864,12046,,,,,,ZMQNARCFIU
2865,12048,,,,,,ZMYOICKKJG
2866,12050,,,,,,ZMZLRWNECU
2867,12051,,,,,,ZNDYTBXYHM
2868,12053,,,,,,ZNETCSGERB
2869,12058,,,,,,ZNTAATCTJF
2870,12061,,,,,,ZNTKHUJZBI
2871,12063,,,,,,ZNWLFQFUZH
2872,12064,,,,,,ZNXTPMBBCF
2873,12072,,,,,,ZNZTMJAHUE
2874,12075,,,,,,ZOFNELAOLR
2875,12079,,,,,,ZOHOAPIFNM
2876,12086,,,,,,ZOTJPOBMFK
2877,12088,,,,,,ZOYWTXPOZY
2878,12091,,,,,,ZPJCUXFDWE
2879,12095,,,,,,ZPPKHTFGLJ
2880,12101,,,,,,ZPRSUDKGIG
2881,12103,,,,,,ZPSTJUENYI
2882,12110,,,,,,ZPXBRFKZAU
2883,12112,,,,,,ZQFIPOQZHG
2884,12113,,,,,,ZQFLBOXLGI
2885,12118,,,,,,ZQFNXUWBEY
2886,12128,,,,,,ZQIHEJLMYU
2887,12129,,,,,,ZQJRKKGMYP
2888,12135,,,,,,ZQKSVRDHFS
2889,12136,,,,,,ZRAEEGVMQR
2890,12148,,,,,,ZSABSPEKWV
2891,12150,,,,,,ZSAZXEKIGH
2892,12156,,,,,,ZSLNFSZBIT
2893,12157,,,,,,ZSMCILPIZB
2894,12163,,,,,,ZSUEEXLUDD
2895,12168,,,,,,ZTCCCBRXLY
2896,12169,,,,,,ZTDOOARFJJ
2897,12170,,,,,,ZTSGZDWMAL
2898,12171,,,,,,ZTZJNOCBQQ
2899,12180,,,,,,ZUBLRJSFXT
2900,12191,,,,,,ZURDQBBFEY
2901,12192,,,,,,ZUXNRWGOBK
2902,12197,,,,,,ZUYVBMHCBS
2903,12202,,,,,,ZVEGTAWNMX
2904,12218,,,,,,ZVQUHIHGMV
2905,12219,,,,,,ZVRSISFRUI
2906,12220,,,,,,ZWCADXOTGL
2907,12222,,,,,,ZWECTJNDKB
2908,12226,,,,,,ZXKTFPKRES
2909,12236,,,,,,ZXOFCYLMSV
2910,12238,,,,,,ZXPGXOJPPY
2911,12241,,,,,,ZXTGCWPUUL
2912,12254,,,,,,ZXUVXRNSID
2913,12256,,,,,,ZYBUMTNCVY
2914,12261,,,,,,ZYKTZXDHHZ
2915,12267,,,,,,ZYMJVDMGZY
2916,12271,,,,,,ZZDUIDJXXS
2917,12276,,,,,,ZZENJKIQTY
2918,12277,,,,,,ZZFPBNUSVL
2919,12278,,,,,,ZZGOQMDFDM
2920,12279,,,,,,ZZYRYYMZRX
2921,12284,,,,,,
2922,12285,,,,,,
2923,12297,,,,,,
2924,12300,,,,,,
2925,12309,,,,,,
2926,12310,,,,,,
2927,12316,,,,,,
2928,12323,,,,,,
2929,12325,,,,,,
2930,12326,,,,,,
2931,12327,,,,,,
2932,12328,,,,,,
2933,12330,,,,,,
2934,12334,,,,,,
2935,12337,,,,,,
2936,12343,,,,,,
